Iteration	Mu	Sigma	Accept
18511	-1.272552e+00	1.665445e-01	false
18512	-1.272552e+00	1.665445e-01	false
18513	-1.272552e+00	1.665445e-01	false
18514	-1.272552e+00	1.665445e-01	false
18515	-1.133828e+00	1.755391e-01	true
18516	-1.246435e+00	1.771114e-01	true
18517	-1.246435e+00	1.771114e-01	false
18518	-1.246435e+00	1.771114e-01	false
18519	-1.477873e+00	1.767739e-01	true
18520	-1.430121e+00	1.822463e-01	true
18521	-1.430121e+00	1.822463e-01	false
18522	-1.430121e+00	1.822463e-01	false
18523	-1.500618e+00	1.646361e-01	true
18524	-1.500618e+00	1.646361e-01	false
18525	-1.500618e+00	1.646361e-01	false
18526	-1.517048e+00	1.516808e-01	true
18527	-1.524502e+00	1.582621e-01	true
18528	-1.524502e+00	1.582621e-01	false
18529	-1.524502e+00	1.582621e-01	false
18530	-1.777745e+00	1.564123e-01	true
18531	-1.777745e+00	1.564123e-01	false
18532	-1.686135e+00	1.631068e-01	true
18533	-1.686135e+00	1.631068e-01	false
18534	-1.354999e+00	1.576828e-01	true
18535	-1.354999e+00	1.576828e-01	false
18536	-1.359470e+00	1.422230e-01	true
18537	-1.467400e+00	1.596361e-01	true
18538	-1.453237e+00	1.519978e-01	true
18539	-1.580603e+00	1.533569e-01	true
18540	-1.862027e+00	1.493568e-01	true
18541	-1.862027e+00	1.493568e-01	false
18542	-1.862027e+00	1.493568e-01	false
18543	-1.725357e+00	1.457349e-01	true
18544	-1.479426e+00	1.416893e-01	true
18545	-1.155169e+00	1.435209e-01	true
18546	-1.122072e+00	1.545647e-01	true
18547	-1.122072e+00	1.545647e-01	false
18548	-1.254290e+00	1.326044e-01	true
18549	-1.254290e+00	1.326044e-01	false
18550	-1.254290e+00	1.326044e-01	false
18551	-9.371737e-01	1.238439e-01	true
18552	-9.371737e-01	1.238439e-01	false
18553	-9.371737e-01	1.238439e-01	false
18554	-1.189386e+00	1.241928e-01	true
18555	-1.189386e+00	1.241928e-01	false
18556	-1.501243e+00	1.292732e-01	true
18557	-1.481724e+00	1.366462e-01	true
18558	-1.481724e+00	1.366462e-01	false
18559	-1.481724e+00	1.366462e-01	false
18560	-1.481724e+00	1.366462e-01	false
18561	-1.481724e+00	1.366462e-01	false
18562	-1.410612e+00	1.255828e-01	true
18563	-1.339659e+00	1.296901e-01	true
18564	-1.339659e+00	1.296901e-01	false
18565	-1.339659e+00	1.296901e-01	false
18566	-1.339659e+00	1.296901e-01	false
18567	-1.122893e+00	1.268956e-01	true
18568	-1.322442e+00	1.293708e-01	true
18569	-1.029694e+00	1.220574e-01	true
18570	-1.029694e+00	1.220574e-01	false
18571	-1.046714e+00	1.341283e-01	true
18572	-1.046714e+00	1.341283e-01	false
18573	-1.046714e+00	1.341283e-01	false
18574	-1.046714e+00	1.341283e-01	false
18575	-1.046714e+00	1.341283e-01	false
18576	-1.078394e+00	1.597247e-01	true
18577	-1.119053e+00	1.503582e-01	true
18578	-1.119053e+00	1.503582e-01	false
18579	-1.362753e+00	1.628981e-01	true
18580	-1.362753e+00	1.628981e-01	false
18581	-1.588025e+00	1.604996e-01	true
18582	-1.422432e+00	1.644964e-01	true
18583	-1.049827e+00	1.837404e-01	true
18584	-1.049827e+00	1.837404e-01	false
18585	-1.049827e+00	1.837404e-01	false
18586	-1.086311e+00	1.847409e-01	true
18587	-1.086311e+00	1.847409e-01	false
18588	-1.046469e+00	1.749065e-01	true
18589	-1.208590e+00	1.597393e-01	true
18590	-1.152327e+00	1.450481e-01	true
18591	-1.193582e+00	1.473517e-01	true
18592	-1.274954e+00	1.602375e-01	true
18593	-1.375396e+00	1.559489e-01	true
18594	-1.414247e+00	1.623084e-01	true
18595	-1.740157e+00	1.767030e-01	true
18596	-1.671733e+00	1.760958e-01	true
18597	-1.671733e+00	1.760958e-01	false
18598	-1.671733e+00	1.760958e-01	false
18599	-1.671733e+00	1.760958e-01	false
18600	-1.775006e+00	1.795598e-01	true
18601	-1.943818e+00	1.797601e-01	true
18602	-1.943818e+00	1.797601e-01	false
18603	-1.943818e+00	1.797601e-01	false
18604	-1.943818e+00	1.797601e-01	false
18605	-1.943818e+00	1.797601e-01	false
18606	-1.943818e+00	1.797601e-01	false
18607	-1.943818e+00	1.797601e-01	false
18608	-2.017947e+00	1.908435e-01	true
18609	-2.017947e+00	1.908435e-01	false
18610	-1.846969e+00	1.739860e-01	true
18611	-1.846969e+00	1.739860e-01	false
18612	-1.911025e+00	2.088922e-01	true
18613	-1.911025e+00	2.088922e-01	false
18614	-1.911025e+00	2.088922e-01	false
18615	-1.911025e+00	2.088922e-01	false
18616	-1.911025e+00	2.088922e-01	false
18617	-1.695614e+00	2.107988e-01	true
18618	-1.796404e+00	2.105695e-01	true
18619	-1.834444e+00	1.978541e-01	true
18620	-1.734286e+00	2.013524e-01	true
18621	-1.733605e+00	1.958660e-01	true
18622	-1.738076e+00	1.944886e-01	true
18623	-1.738076e+00	1.944886e-01	false
18624	-1.738076e+00	1.944886e-01	false
18625	-1.738076e+00	1.944886e-01	false
18626	-1.672934e+00	1.897442e-01	true
18627	-1.672934e+00	1.897442e-01	false
18628	-1.290741e+00	1.922418e-01	true
18629	-1.553234e+00	2.031441e-01	true
18630	-1.318082e+00	2.097847e-01	true
18631	-1.318082e+00	2.097847e-01	false
18632	-1.354591e+00	2.000453e-01	true
18633	-1.092373e+00	1.775817e-01	true
18634	-1.336253e+00	1.791997e-01	true
18635	-1.336253e+00	1.791997e-01	false
18636	-1.336253e+00	1.791997e-01	false
18637	-1.362494e+00	1.830164e-01	true
18638	-1.122737e+00	1.685311e-01	true
18639	-1.122737e+00	1.685311e-01	false
18640	-1.122737e+00	1.685311e-01	false
18641	-1.147266e+00	1.652020e-01	true
18642	-1.186793e+00	1.818772e-01	true
18643	-8.862053e-01	1.687299e-01	true
18644	-1.023687e+00	1.686660e-01	true
18645	-1.355730e+00	1.568725e-01	true
18646	-1.355730e+00	1.568725e-01	false
18647	-1.355730e+00	1.568725e-01	false
18648	-1.355730e+00	1.568725e-01	false
18649	-1.355730e+00	1.568725e-01	false
18650	-1.355730e+00	1.568725e-01	false
18651	-1.508680e+00	1.668327e-01	true
18652	-1.245831e+00	1.603487e-01	true
18653	-1.245831e+00	1.603487e-01	false
18654	-1.252643e+00	1.473803e-01	true
18655	-1.235336e+00	1.408187e-01	true
18656	-1.040810e+00	1.508390e-01	true
18657	-1.274713e+00	1.547006e-01	true
18658	-1.274713e+00	1.547006e-01	false
18659	-1.274713e+00	1.547006e-01	false
18660	-1.213551e+00	1.569737e-01	true
18661	-1.293037e+00	1.701565e-01	true
18662	-1.293037e+00	1.701565e-01	false
18663	-1.387536e+00	1.797620e-01	true
18664	-1.438008e+00	1.963953e-01	true
18665	-1.438008e+00	1.963953e-01	false
18666	-1.162744e+00	1.786317e-01	true
18667	-1.238916e+00	1.720830e-01	true
18668	-1.240394e+00	1.620353e-01	true
18669	-1.253118e+00	1.726948e-01	true
18670	-1.473753e+00	1.750052e-01	true
18671	-1.473753e+00	1.750052e-01	false
18672	-1.503920e+00	1.741371e-01	true
18673	-1.503920e+00	1.741371e-01	false
18674	-1.368705e+00	1.768489e-01	true
18675	-1.239121e+00	1.902187e-01	true
18676	-1.239121e+00	1.902187e-01	false
18677	-1.475025e+00	1.677339e-01	true
18678	-1.348395e+00	1.600630e-01	true
18679	-1.275290e+00	1.622399e-01	true
18680	-1.275290e+00	1.622399e-01	false
18681	-1.275290e+00	1.622399e-01	false
18682	-1.275290e+00	1.622399e-01	false
18683	-1.275290e+00	1.622399e-01	false
18684	-1.275290e+00	1.622399e-01	false
18685	-1.275290e+00	1.622399e-01	false
18686	-1.275290e+00	1.622399e-01	false
18687	-1.275290e+00	1.622399e-01	false
18688	-1.275290e+00	1.622399e-01	false
18689	-1.275290e+00	1.622399e-01	false
18690	-1.345383e+00	1.475032e-01	true
18691	-1.560072e+00	1.407301e-01	true
18692	-1.430361e+00	1.501889e-01	true
18693	-1.521828e+00	1.656143e-01	true
18694	-1.521828e+00	1.656143e-01	false
18695	-1.305778e+00	1.781970e-01	true
18696	-1.305778e+00	1.781970e-01	false
18697	-1.305778e+00	1.781970e-01	false
18698	-1.202066e+00	1.771329e-01	true
18699	-1.091043e+00	1.804502e-01	true
18700	-1.004214e+00	1.630889e-01	true
18701	-1.250577e+00	1.508937e-01	true
18702	-1.155616e+00	1.462088e-01	true
18703	-1.271388e+00	1.401862e-01	true
18704	-1.271388e+00	1.401862e-01	false
18705	-1.271388e+00	1.401862e-01	false
18706	-1.235756e+00	1.404935e-01	true
18707	-1.259672e+00	1.572739e-01	true
18708	-1.482992e+00	1.588928e-01	true
18709	-1.482992e+00	1.588928e-01	false
18710	-1.482992e+00	1.588928e-01	false
18711	-1.482992e+00	1.588928e-01	false
18712	-1.482992e+00	1.588928e-01	false
18713	-1.413544e+00	1.507800e-01	true
18714	-1.358230e+00	1.604187e-01	true
18715	-1.412394e+00	1.635229e-01	true
18716	-1.493304e+00	1.697999e-01	true
18717	-1.493304e+00	1.697999e-01	false
18718	-1.292399e+00	1.781175e-01	true
18719	-1.338795e+00	1.811023e-01	true
18720	-1.338795e+00	1.811023e-01	false
18721	-1.338795e+00	1.811023e-01	false
18722	-1.338795e+00	1.811023e-01	false
18723	-1.338795e+00	1.811023e-01	false
18724	-1.338795e+00	1.811023e-01	false
18725	-1.338795e+00	1.811023e-01	false
18726	-1.338795e+00	1.811023e-01	false
18727	-1.338795e+00	1.811023e-01	false
18728	-1.435403e+00	1.877243e-01	true
18729	-1.435403e+00	1.877243e-01	false
18730	-1.535167e+00	1.830991e-01	true
18731	-1.603567e+00	1.862300e-01	true
18732	-1.529026e+00	1.811618e-01	true
18733	-1.397775e+00	1.858008e-01	true
18734	-1.397775e+00	1.858008e-01	false
18735	-1.397775e+00	1.858008e-01	false
18736	-1.397775e+00	1.858008e-01	false
18737	-1.397775e+00	1.858008e-01	false
18738	-1.397775e+00	1.858008e-01	false
18739	-1.397775e+00	1.858008e-01	false
18740	-1.397775e+00	1.858008e-01	false
18741	-1.469484e+00	1.831344e-01	true
18742	-1.469484e+00	1.831344e-01	false
18743	-1.469484e+00	1.831344e-01	false
18744	-1.481689e+00	1.686704e-01	true
18745	-1.195634e+00	1.592848e-01	true
18746	-1.302280e+00	1.557790e-01	true
18747	-1.123374e+00	1.641709e-01	true
18748	-1.385072e+00	1.630081e-01	true
18749	-1.224196e+00	1.810436e-01	true
18750	-1.224196e+00	1.810436e-01	false
18751	-1.176577e+00	1.916803e-01	true
18752	-1.176577e+00	1.916803e-01	false
18753	-1.285931e+00	1.955676e-01	true
18754	-1.219662e+00	1.885291e-01	true
18755	-1.049208e+00	1.952409e-01	true
18756	-9.636340e-01	1.849981e-01	true
18757	-1.183335e+00	1.945572e-01	true
18758	-1.183335e+00	1.945572e-01	false
18759	-1.183335e+00	1.945572e-01	false
18760	-1.183335e+00	1.945572e-01	false
18761	-1.106829e+00	1.811994e-01	true
18762	-1.106829e+00	1.811994e-01	false
18763	-1.106829e+00	1.811994e-01	false
18764	-1.106829e+00	1.811994e-01	false
18765	-1.301268e+00	1.741068e-01	true
18766	-1.121734e+00	1.915093e-01	true
18767	-1.121734e+00	1.915093e-01	false
18768	-1.121734e+00	1.915093e-01	false
18769	-1.121734e+00	1.915093e-01	false
18770	-1.219184e+00	1.924196e-01	true
18771	-1.352833e+00	1.971478e-01	true
18772	-1.502870e+00	1.898312e-01	true
18773	-1.568270e+00	1.740442e-01	true
18774	-1.568270e+00	1.740442e-01	false
18775	-1.568270e+00	1.740442e-01	false
18776	-1.419849e+00	1.774064e-01	true
18777	-1.636991e+00	1.656326e-01	true
18778	-1.636991e+00	1.656326e-01	false
18779	-1.636991e+00	1.656326e-01	false
18780	-1.461664e+00	1.595616e-01	true
18781	-1.461664e+00	1.595616e-01	false
18782	-1.461664e+00	1.595616e-01	false
18783	-1.561369e+00	1.306818e-01	true
18784	-1.063994e+00	1.133298e-01	true
18785	-1.063994e+00	1.133298e-01	false
18786	-1.063994e+00	1.133298e-01	false
18787	-1.077934e+00	1.097092e-01	true
18788	-1.171446e+00	1.045181e-01	true
18789	-9.770251e-01	1.015966e-01	true
18790	-9.770251e-01	1.015966e-01	false
18791	-9.770251e-01	1.015966e-01	false
18792	-1.146449e+00	1.174666e-01	true
18793	-1.146449e+00	1.174666e-01	false
18794	-1.445663e+00	1.128338e-01	true
18795	-1.445663e+00	1.128338e-01	false
18796	-1.364128e+00	9.823719e-02	true
18797	-1.317549e+00	9.741527e-02	true
18798	-1.317549e+00	9.741527e-02	false
18799	-1.148453e+00	9.964077e-02	true
18800	-1.153454e+00	8.775613e-02	true
18801	-1.253191e+00	8.288717e-02	true
18802	-1.211765e+00	1.014372e-01	true
18803	-1.211765e+00	1.014372e-01	false
18804	-1.211765e+00	1.014372e-01	false
18805	-1.211765e+00	1.014372e-01	false
18806	-1.211765e+00	1.014372e-01	false
18807	-1.030324e+00	1.130243e-01	true
18808	-1.030324e+00	1.130243e-01	false
18809	-1.128957e+00	1.073742e-01	true
18810	-1.128957e+00	1.073742e-01	false
18811	-1.128957e+00	1.073742e-01	false
18812	-1.149194e+00	1.040806e-01	true
18813	-1.149194e+00	1.040806e-01	false
18814	-1.297803e+00	9.660679e-02	true
18815	-1.330371e+00	9.478460e-02	true
18816	-1.234061e+00	8.844426e-02	true
18817	-1.255094e+00	8.113338e-02	true
18818	-1.255094e+00	8.113338e-02	false
18819	-1.255094e+00	8.113338e-02	false
18820	-1.422333e+00	7.574526e-02	true
18821	-1.549100e+00	8.107372e-02	true
18822	-1.217210e+00	7.141567e-02	true
18823	-1.217210e+00	7.141567e-02	false
18824	-1.217210e+00	7.141567e-02	false
18825	-9.168293e-01	6.602776e-02	true
18826	-1.175803e+00	9.449466e-02	true
18827	-1.175803e+00	9.449466e-02	false
18828	-1.208559e+00	8.520056e-02	true
18829	-1.208559e+00	8.520056e-02	false
18830	-1.233271e+00	8.914060e-02	true
18831	-1.233271e+00	8.914060e-02	false
18832	-1.233271e+00	8.914060e-02	false
18833	-1.233271e+00	8.914060e-02	false
18834	-9.448744e-01	8.395581e-02	true
18835	-9.448744e-01	8.395581e-02	false
18836	-9.448744e-01	8.395581e-02	false
18837	-9.448744e-01	8.395581e-02	false
18838	-9.448744e-01	8.395581e-02	false
18839	-9.448744e-01	8.395581e-02	false
18840	-1.025890e+00	7.082131e-02	true
18841	-1.025890e+00	7.082131e-02	false
18842	-1.023748e+00	8.182868e-02	true
18843	-1.095896e+00	1.088722e-01	true
18844	-1.093838e+00	1.022386e-01	true
18845	-1.232865e+00	1.252369e-01	true
18846	-9.992183e-01	1.383971e-01	true
18847	-1.105207e+00	1.269128e-01	true
18848	-1.300764e+00	1.273240e-01	true
18849	-1.477913e+00	1.017410e-01	true
18850	-1.393295e+00	9.515210e-02	true
18851	-1.469333e+00	8.608334e-02	true
18852	-1.288143e+00	9.594912e-02	true
18853	-9.849399e-01	8.773970e-02	true
18854	-1.331492e+00	9.930501e-02	true
18855	-1.373461e+00	1.097429e-01	true
18856	-1.427962e+00	1.077929e-01	true
18857	-1.427962e+00	1.077929e-01	false
18858	-1.372496e+00	9.604936e-02	true
18859	-1.360054e+00	9.182806e-02	true
18860	-1.241323e+00	8.833857e-02	true
18861	-1.279420e+00	7.922262e-02	true
18862	-1.279420e+00	7.922262e-02	false
18863	-1.416354e+00	8.457576e-02	true
18864	-1.309092e+00	8.573712e-02	true
18865	-1.309092e+00	8.573712e-02	false
18866	-1.309092e+00	8.573712e-02	false
18867	-1.309092e+00	8.573712e-02	false
18868	-1.309092e+00	8.573712e-02	false
18869	-1.477542e+00	7.577004e-02	true
18870	-1.477542e+00	7.577004e-02	false
18871	-1.143080e+00	6.281097e-02	true
18872	-1.143080e+00	6.281097e-02	false
18873	-1.189276e+00	6.032050e-02	true
18874	-1.121409e+00	4.641314e-02	true
18875	-1.189984e+00	5.568418e-02	true
18876	-8.956996e-01	6.362465e-02	true
18877	-7.752813e-01	6.124483e-02	true
18878	-7.752813e-01	6.124483e-02	false
18879	-7.752813e-01	6.124483e-02	false
18880	-6.294938e-01	6.850043e-02	true
18881	-7.821107e-01	5.536658e-02	true
18882	-8.497340e-01	5.600531e-02	true
18883	-9.104176e-01	6.782149e-02	true
18884	-8.360961e-01	6.615750e-02	true
18885	-9.439402e-01	7.982848e-02	true
18886	-9.439402e-01	7.982848e-02	false
18887	-1.097209e+00	7.701143e-02	true
18888	-1.097209e+00	7.701143e-02	false
18889	-1.097209e+00	7.701143e-02	false
18890	-1.268916e+00	7.848550e-02	true
18891	-1.359760e+00	8.464100e-02	true
18892	-1.452336e+00	9.155299e-02	true
18893	-1.452336e+00	9.155299e-02	false
18894	-1.452336e+00	9.155299e-02	false
18895	-1.452336e+00	9.155299e-02	false
18896	-1.452336e+00	9.155299e-02	false
18897	-1.452336e+00	9.155299e-02	false
18898	-1.452336e+00	9.155299e-02	false
18899	-1.452336e+00	9.155299e-02	false
18900	-1.452336e+00	9.155299e-02	false
18901	-1.452336e+00	9.155299e-02	false
18902	-1.452336e+00	9.155299e-02	false
18903	-1.452336e+00	9.155299e-02	false
18904	-1.452336e+00	9.155299e-02	false
18905	-1.452336e+00	9.155299e-02	false
18906	-1.340765e+00	8.696175e-02	true
18907	-1.273647e+00	8.255562e-02	true
18908	-1.273647e+00	8.255562e-02	false
18909	-1.273647e+00	8.255562e-02	false
18910	-1.273647e+00	8.255562e-02	false
18911	-1.273647e+00	8.255562e-02	false
18912	-1.424083e+00	7.722994e-02	true
18913	-1.413100e+00	6.866288e-02	true
18914	-1.413100e+00	6.866288e-02	false
18915	-1.313810e+00	6.712399e-02	true
18916	-1.075895e+00	5.898380e-02	true
18917	-1.318034e+00	6.508460e-02	true
18918	-1.308393e+00	7.813549e-02	true
18919	-1.308393e+00	7.813549e-02	false
18920	-1.139346e+00	6.796753e-02	true
18921	-1.346596e+00	6.375334e-02	true
18922	-1.346596e+00	6.375334e-02	false
18923	-1.228872e+00	6.071591e-02	true
18924	-1.228872e+00	6.071591e-02	false
18925	-1.218958e+00	6.232130e-02	true
18926	-1.218958e+00	6.232130e-02	false
18927	-1.351388e+00	7.183319e-02	true
18928	-1.218622e+00	7.827635e-02	true
18929	-1.218622e+00	7.827635e-02	false
18930	-1.218622e+00	7.827635e-02	false
18931	-1.218622e+00	7.827635e-02	false
18932	-1.456454e+00	7.098175e-02	true
18933	-1.680633e+00	6.092731e-02	true
18934	-1.680633e+00	6.092731e-02	false
18935	-1.680633e+00	6.092731e-02	false
18936	-1.680633e+00	6.092731e-02	false
18937	-1.605272e+00	7.503855e-02	true
18938	-1.425238e+00	9.947215e-02	true
18939	-1.425238e+00	9.947215e-02	false
18940	-1.494589e+00	9.026038e-02	true
18941	-1.459227e+00	9.550322e-02	true
18942	-1.459227e+00	9.550322e-02	false
18943	-1.459227e+00	9.550322e-02	false
18944	-1.565462e+00	9.864855e-02	true
18945	-1.533594e+00	1.128338e-01	true
18946	-1.269903e+00	9.195589e-02	true
18947	-1.454827e+00	7.336318e-02	true
18948	-1.150632e+00	6.990510e-02	true
18949	-1.250759e+00	6.764386e-02	true
18950	-1.250759e+00	6.764386e-02	false
18951	-1.250759e+00	6.764386e-02	false
18952	-1.371452e+00	6.831591e-02	true
18953	-1.110291e+00	6.382097e-02	true
18954	-1.353105e+00	4.766856e-02	true
18955	-1.353105e+00	4.766856e-02	false
18956	-1.353105e+00	4.766856e-02	false
18957	-1.353105e+00	4.766856e-02	false
18958	-1.589198e+00	3.489362e-02	true
18959	-1.389249e+00	2.675906e-02	true
18960	-1.389249e+00	2.675906e-02	false
18961	-1.389249e+00	2.675906e-02	false
18962	-1.082680e+00	1.555730e-02	true
18963	-1.082680e+00	1.555730e-02	false
18964	-1.589599e+00	3.605556e-03	true
18965	-1.787320e+00	7.767770e-03	true
18966	-2.006003e+00	5.569390e-03	true
18967	-2.006003e+00	5.569390e-03	false
18968	-2.006003e+00	5.569390e-03	false
18969	-2.006003e+00	5.569390e-03	false
18970	-2.076267e+00	1.131676e-02	true
18971	-2.076267e+00	1.131676e-02	false
18972	-2.076267e+00	1.131676e-02	false
18973	-2.076267e+00	1.131676e-02	false
18974	-2.076267e+00	1.131676e-02	false
18975	-2.076267e+00	1.131676e-02	false
18976	-2.131245e+00	9.299826e-03	true
18977	-2.131245e+00	9.299826e-03	false
18978	-1.867476e+00	2.638560e-02	true
18979	-1.519376e+00	3.490490e-02	true
18980	-1.459940e+00	3.934943e-02	true
18981	-1.412349e+00	5.428228e-02	true
18982	-1.613922e+00	5.923103e-02	true
18983	-1.613922e+00	5.923103e-02	false
18984	-1.613922e+00	5.923103e-02	false
18985	-1.672995e+00	5.545688e-02	true
18986	-1.672995e+00	5.545688e-02	false
18987	-1.619913e+00	4.194457e-02	true
18988	-1.619913e+00	4.194457e-02	false
18989	-1.619913e+00	4.194457e-02	false
18990	-1.616652e+00	3.896030e-02	true
18991	-1.546255e+00	5.501399e-02	true
18992	-1.317801e+00	4.467812e-02	true
18993	-1.274828e+00	4.365666e-02	true
18994	-1.221108e+00	2.911454e-02	true
18995	-1.303320e+00	1.686210e-02	true
18996	-1.303320e+00	1.686210e-02	false
18997	-1.289001e+00	1.530163e-02	true
18998	-1.199590e+00	1.909756e-02	true
18999	-1.230528e+00	1.628597e-02	true
19000	-1.099777e+00	2.565970e-02	true
19001	-1.076552e+00	3.395100e-02	true
19002	-1.083528e+00	3.982196e-02	true
19003	-1.083528e+00	3.982196e-02	false
19004	-1.236128e+00	3.726153e-02	true
19005	-1.236128e+00	3.726153e-02	false
19006	-1.236128e+00	3.726153e-02	false
19007	-1.300336e+00	4.751669e-02	true
19008	-1.300336e+00	4.751669e-02	false
19009	-1.300336e+00	4.751669e-02	false
19010	-1.300336e+00	4.751669e-02	false
19011	-1.300336e+00	4.751669e-02	false
19012	-1.393935e+00	5.212739e-02	true
19013	-1.393935e+00	5.212739e-02	false
19014	-1.393935e+00	5.212739e-02	false
19015	-1.531239e+00	6.881157e-02	true
19016	-1.242249e+00	7.602769e-02	true
19017	-1.455782e+00	6.344827e-02	true
19018	-1.470574e+00	6.082518e-02	true
19019	-1.361071e+00	6.543559e-02	true
19020	-1.361071e+00	6.543559e-02	false
19021	-1.356736e+00	5.982128e-02	true
19022	-1.194907e+00	5.529709e-02	true
19023	-1.194907e+00	5.529709e-02	false
19024	-1.450865e+00	5.720925e-02	true
19025	-1.404028e+00	7.532108e-02	true
19026	-1.542014e+00	7.189011e-02	true
19027	-1.861690e+00	8.354393e-02	true
19028	-1.871127e+00	7.753914e-02	true
19029	-1.871127e+00	7.753914e-02	false
19030	-1.550257e+00	6.815421e-02	true
19031	-1.853273e+00	7.329476e-02	true
19032	-1.853273e+00	7.329476e-02	false
19033	-1.518241e+00	6.511054e-02	true
19034	-1.466959e+00	6.259536e-02	true
19035	-1.329729e+00	5.423837e-02	true
19036	-1.329729e+00	5.423837e-02	false
19037	-1.509494e+00	5.089942e-02	true
19038	-1.534983e+00	4.554172e-02	true
19039	-1.202499e+00	4.594587e-02	true
19040	-1.136492e+00	4.629653e-02	true
19041	-1.342885e+00	3.584856e-02	true
19042	-1.324220e+00	2.367191e-02	true
19043	-1.303497e+00	1.679211e-02	true
19044	-1.215648e+00	3.097329e-02	true
19045	-1.294088e+00	3.215579e-02	true
19046	-1.466777e+00	3.429413e-02	true
19047	-1.422889e+00	3.599139e-02	true
19048	-1.315574e+00	4.652335e-02	true
19049	-1.315574e+00	4.652335e-02	false
19050	-1.448528e+00	4.473511e-02	true
19051	-1.448528e+00	4.473511e-02	false
19052	-1.354889e+00	5.332488e-02	true
19053	-1.354889e+00	5.332488e-02	false
19054	-1.246416e+00	5.251906e-02	true
19055	-1.291854e+00	4.958450e-02	true
19056	-1.202810e+00	4.834094e-02	true
19057	-1.156459e+00	4.445431e-02	true
19058	-1.283991e+00	4.539527e-02	true
19059	-1.300964e+00	4.086081e-02	true
19060	-1.300964e+00	4.086081e-02	false
19061	-1.300964e+00	4.086081e-02	false
19062	-1.494895e+00	5.316843e-02	true
19063	-1.316156e+00	5.026598e-02	true
19064	-1.316156e+00	5.026598e-02	false
19065	-1.313188e+00	6.551530e-02	true
19066	-1.404816e+00	5.730358e-02	true
19067	-1.207851e+00	4.655531e-02	true
19068	-1.207851e+00	4.655531e-02	false
19069	-1.208224e+00	4.019556e-02	true
19070	-1.105957e+00	2.652319e-02	true
19071	-1.173000e+00	2.819974e-02	true
19072	-1.076727e+00	3.421133e-02	true
19073	-1.081733e+00	4.042504e-02	true
19074	-1.227877e+00	5.013947e-02	true
19075	-1.152718e+00	5.567596e-02	true
19076	-1.116885e+00	5.944391e-02	true
19077	-1.116885e+00	5.944391e-02	false
19078	-1.145261e+00	4.742345e-02	true
19079	-1.145261e+00	4.742345e-02	false
19080	-1.292656e+00	4.854093e-02	true
19081	-1.421772e+00	4.971922e-02	true
19082	-1.421772e+00	4.971922e-02	false
19083	-1.421772e+00	4.971922e-02	false
19084	-1.359421e+00	4.727599e-02	true
19085	-1.361607e+00	3.154544e-02	true
19086	-1.361607e+00	3.154544e-02	false
19087	-1.462621e+00	3.320064e-02	true
19088	-1.538267e+00	3.986256e-02	true
19089	-1.538267e+00	3.986256e-02	false
19090	-1.339868e+00	3.686658e-02	true
19091	-1.339868e+00	3.686658e-02	false
19092	-1.208503e+00	3.171491e-02	true
19093	-1.218630e+00	3.617699e-02	true
19094	-1.218630e+00	3.617699e-02	false
19095	-1.495272e+00	5.582917e-02	true
19096	-1.286360e+00	4.693440e-02	true
19097	-1.356969e+00	4.987234e-02	true
19098	-1.422151e+00	4.985708e-02	true
19099	-1.238942e+00	3.303975e-02	true
19100	-1.235180e+00	2.330707e-02	true
19101	-1.418588e+00	3.554236e-02	true
19102	-1.222555e+00	4.247171e-02	true
19103	-1.562076e+00	5.112459e-02	true
19104	-1.350828e+00	4.561992e-02	true
19105	-1.286522e+00	5.604156e-02	true
19106	-1.564772e+00	4.974350e-02	true
19107	-1.189591e+00	2.728402e-02	true
19108	-1.403172e+00	3.624581e-02	true
19109	-1.416897e+00	3.648351e-02	true
19110	-1.497277e+00	4.789806e-02	true
19111	-1.497277e+00	4.789806e-02	false
19112	-1.511343e+00	5.467484e-02	true
19113	-1.511343e+00	5.467484e-02	false
19114	-1.511343e+00	5.467484e-02	false
19115	-1.561652e+00	7.200810e-02	true
19116	-1.525757e+00	7.061349e-02	true
19117	-1.753515e+00	6.559561e-02	true
19118	-1.753515e+00	6.559561e-02	false
19119	-1.563421e+00	4.964817e-02	true
19120	-1.511029e+00	4.350253e-02	true
19121	-1.569907e+00	3.833298e-02	true
19122	-1.491387e+00	3.341613e-02	true
19123	-1.273925e+00	2.035478e-02	true
19124	-1.218163e+00	2.881478e-02	true
19125	-1.218163e+00	2.881478e-02	false
19126	-1.246822e+00	4.583341e-02	true
19127	-1.246822e+00	4.583341e-02	false
19128	-1.313877e+00	4.225330e-02	true
19129	-1.363272e+00	4.494417e-02	true
19130	-1.403023e+00	4.098661e-02	true
19131	-1.335563e+00	5.523242e-02	true
19132	-1.565233e+00	5.537960e-02	true
19133	-1.444324e+00	5.676757e-02	true
19134	-1.444324e+00	5.676757e-02	false
19135	-1.409995e+00	7.012345e-02	true
19136	-1.409995e+00	7.012345e-02	false
19137	-1.520820e+00	7.347751e-02	true
19138	-1.608999e+00	6.344334e-02	true
19139	-1.500484e+00	5.621525e-02	true
19140	-1.568241e+00	5.286265e-02	true
19141	-1.437569e+00	5.462481e-02	true
19142	-1.260294e+00	6.823580e-02	true
19143	-9.878879e-01	7.272493e-02	true
19144	-9.994217e-01	8.427987e-02	true
19145	-9.994217e-01	8.427987e-02	false
